;Tabela 1 - População residente, total e respectiva distribuição percentual, por situação do domicílio e sexo, e razão de sexo,;;;;;;;;;
; segundo os municípios e as classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;;
;;;;;;;;;;
Código do município;"Municípios e classes de tamanho
da população dos municípios (habitantes)";População residente;;;;;"Razão de
sexo
(% )";;;
;;Total;Distribição percentual (%);;;;;;;
;;;Situação do domicílio;;Sexo;;;;;
;;;Urbana;Rural;Homem;Mulher;;;;
;               Maranhão; 6 574 789;63,1;36,9;49,6;50,4;98,5;;;
;Até 5.000 ;  27 235;54,5;45,5;51,8;48,2;107,6;;;
2105658;Junco do Maranhão;  4 020;70,1;29,9;49,9;50,1;99,7;;;
2107258;Nova Colinas;  4 885;45,2;54,8;53,2;46,8;113,8;;;
2107308;Nova Iorque;  4 590;62,7;37,3;50,8;49,2;103,2;;;
2110807;São Félix de Balsas;  4 702;34,6;65,4;52,2;47,8;109,2;;;
2111573;São Pedro dos Crentes;  4 425;55,1;44,9;53,2;46,8;113,8;;;
2111953;Sucupira do Riachão;  4 613;62,0;38,0;51,4;48,6;105,8;;;
;De 5.001 a 10.000 ;  223 844;47,4;52,6;51,6;48,4;106,6;;;
2100105;Afonso Cunha;  5 905;54,8;45,2;50,3;49,7;101,3;;;
2100550;Amapá do Maranhão;  6 431;75,3;24,7;51,5;48,5;106,2;;;
2101350;Bacurituba;  5 293;26,9;73,1;51,9;48,1;107,7;;;
2101731;Belágua;  6 524;50,0;50,0;52,5;47,5;110,4;;;
2101806;Benedito Leite;  5 469;51,4;48,6;52,2;47,8;109,2;;;
2101939;Bernardo do Mearim;  5 996;38,8;61,2;49,6;50,4;98,3;;;
2101970;Boa Vista do Gurupi;  7 949;70,7;29,3;50,8;49,2;103,4;;;
2102150;Brejo de Areia;  5 577;51,2;48,8;51,4;48,6;105,8;;;
2102374;Cachoeira Grande;  8 446;44,9;55,1;52,1;47,9;108,9;;;
2103125;Central do Maranhão;  7 887;51,8;48,2;51,8;48,2;107,6;;;
2104073;Feira Nova do Maranhão;  8 126;23,7;76,3;52,5;47,5;110,5;;;
2104081;Fernando Falcão;  9 241;16,3;83,7;52,4;47,6;109,9;;;
2104628;Governador Luiz Rocha;  7 337;70,7;29,3;51,1;48,9;104,5;;;
2104701;Graça Aranha;  6 140;47,4;52,6;49,4;50,6;97,5;;;
2105450;Jatobá;  8 526;43,9;56,1;50,5;49,5;101,9;;;
2105948;Lago dos Rodrigues;  7 794;62,2;37,8;49,6;50,4;98,4;;;
2105989;Lajeado Novo;  6 923;46,1;53,9;52,4;47,7;109,9;;;
2106201;Luís Domingues;  6 510;84,5;15,5;52,2;47,8;109,2;;;
2106359;Marajá do Sena;  8 051;14,4;85,6;54,5;45,5;119,9;;;
2106672;Milagres do Maranhão;  8 118;21,7;78,3;51,7;48,3;107,0;;;
2107001;Montes Altos;  9 413;54,5;45,5;52,1;47,9;108,8;;;
2109056;Porto Rico do Maranhão;  6 030;40,0;60,0;53,0;47,0;112,6;;;
2109239;Presidente Médici;  6 374;61,3;38,8;51,7;48,3;107,0;;;
2109551;Ribamar Fiquene;  7 318;50,3;49,8;51,5;48,5;106,3;;;
2109700;Sambaíba;  5 487;51,7;48,3;52,7;47,3;111,6;;;
2109759;Santa Filomena do Maranhão;  7 061;32,5;67,5;52,0;48,0;108,2;;;
2110658;São Domingos do Azeitão;  6 983;71,0;29,0;51,1;48,9;104,4;;;
2111250;São José dos Basílios;  7 496;40,1;59,9;50,1;49,9;100,5;;;
2111631;São Raimundo do Doca Bezerra;  6 090;28,4;71,6;52,3;47,7;109,7;;;
2111672;São Roberto;  5 957;47,8;52,2;51,9;48,1;107,9;;;
2112001;Tasso Fragoso;  7 796;59,6;40,4;51,0;49,0;103,9;;;
2112274;Tufilândia;  5 596;48,8;51,2;51,1;49,0;104,3;;;
;De 10.001 a 20.000 ; 1 265 282;46,4;53,6;51,0;49,0;104,1;;;
2100154;Água Doce do Maranhão;  11 581;27,1;73,0;52,0;48,0;108,2;;;
2100402;Altamira do Maranhão;  11 063;28,5;71,5;50,3;49,7;101,3;;;
2100501;Alto Parnaíba;  10 766;65,3;34,7;50,8;49,2;103,2;;;
2100808;Anapurus;  13 939;51,4;48,6;50,4;49,6;101,5;;;
2100832;Apicum-Açu;  14 959;61,3;38,8;52,3;47,8;109,4;;;
2100873;Araguanã;  13 973;38,5;61,5;51,0;49,1;103,9;;;
2101103;Axixá;  11 407;41,2;58,8;51,0;49,0;104,2;;;
2101251;Bacabeira;  14 925;22,3;77,7;50,3;49,7;101,3;;;
2101301;Bacuri;  16 604;52,3;47,7;51,1;48,9;104,5;;;
2101509;Barão de Grajaú;  17 841;58,0;42,1;50,1;49,9;100,4;;;
2101772;Bela Vista do Maranhão;  12 049;42,9;57,1;50,7;49,3;102,8;;;
2102077;Bom Lugar;  14 818;28,2;71,8;51,0;49,0;104,0;;;
2102358;Buritirana;  14 784;28,0;72,0;51,0;49,0;104,0;;;
2102408;Cajapió;  10 593;36,7;63,3;50,7;49,4;102,6;;;
2102507;Cajari;  18 338;23,4;76,6;51,9;48,2;107,7;;;
2102556;Campestre do Maranhão;  13 369;79,4;20,6;51,0;49,0;104,1;;;
2102606;Cândido Mendes;  18 505;64,4;35,6;52,4;47,6;109,9;;;
2102754;Capinzal do Norte;  10 698;52,4;47,6;50,0;50,0;99,8;;;
2103109;Cedral;  10 297;23,3;76,7;52,4;47,6;110,0;;;
2103158;Centro do Guilherme;  12 565;56,3;43,7;52,9;47,2;112,1;;;
2103174;Centro Novo do Maranhão;  17 622;31,3;68,7;53,0;47,1;112,5;;;
2103257;Cidelândia;  13 681;44,1;55,9;51,3;48,8;105,1;;;
2103554;Conceição do Lago-Açu;  14 436;47,6;52,4;51,8;48,2;107,6;;;
2103752;Davinópolis;  12 579;83,4;16,6;49,9;50,2;99,4;;;
2103901;Duque Bacelar;  10 649;50,2;49,9;50,6;49,5;102,2;;;
2104008;Esperantinópolis;  18 452;54,4;45,6;49,2;50,8;96,8;;;
2104099;Formosa da Serra Negra;  17 757;33,3;66,7;52,5;47,5;110,6;;;
2104107;Fortaleza dos Nogueiras;  11 646;60,3;39,7;51,3;48,7;105,3;;;
2104206;Fortuna;  15 098;63,0;37,1;50,4;49,6;101,7;;;
2104305;Godofredo Viana;  10 635;63,2;36,8;52,3;47,7;109,8;;;
2104404;Gonçalves Dias;  17 482;44,5;55,6;49,6;50,4;98,5;;;
2104503;Governador Archer;  10 205;65,0;35,0;49,6;50,4;98,6;;;
2104552;Governador Edison Lobão;  15 895;43,8;56,2;51,3;48,7;105,3;;;
2104602;Governador Eugênio Barros;  15 991;29,3;70,7;50,4;49,6;101,6;;;
2104651;Governador Newton Bello;  11 921;36,0;64,0;50,5;49,5;101,9;;;
2104909;Guimarães;  12 081;57,2;42,8;50,8;49,2;103,3;;;
2105153;Igarapé do Meio;  12 550;49,5;50,5;50,6;49,4;102,3;;;
2105203;Igarapé Grande;  11 041;60,4;39,6;49,1;50,9;96,6;;;
2105351;Itaipava do Grajaú;  14 297;30,1;70,0;51,7;48,3;107,0;;;
2105476;Jenipapo dos Vieiras;  15 440;16,3;83,7;51,7;48,3;106,9;;;
2105609;Joselândia;  15 433;38,6;61,4;50,6;49,4;102,6;;;
2105807;Lago do Junco;  10 729;36,5;63,5;50,5;49,5;101,9;;;
2105906;Lago Verde;  15 412;32,8;67,2;50,2;49,9;100,6;;;
2105922;Lagoa do Mato;  10 934;40,7;59,3;51,3;48,7;105,3;;;
2105963;Lagoa Grande do Maranhão;  10 517;52,3;47,7;52,7;47,3;111,5;;;
2106003;Lima Campos;  11 423;59,5;40,5;49,2;50,8;96,7;;;
2106102;Loreto;  11 390;55,8;44,2;51,5;48,5;106,4;;;
2106300;Magalhães de Almeida;  17 587;51,0;49,0;51,1;49,0;104,3;;;
2106326;Maracaçumé;  19 155;82,6;17,4;50,1;49,9;100,3;;;
2106375;Maranhãozinho;  14 065;64,1;35,9;51,0;49,0;103,9;;;
2106409;Mata Roma;  15 150;47,1;52,9;50,1;49,9;100,4;;;
2106631;Matões do Norte;  13 794;33,9;66,1;52,5;47,5;110,5;;;
2106805;Mirinzal;  14 218;63,5;36,5;51,3;48,8;105,1;;;
2107100;Morros;  17 783;37,8;62,2;51,5;48,5;106,0;;;
2107209;Nina Rodrigues;  12 464;35,6;64,4;50,8;49,2;103,4;;;
2107357;Nova Olinda do Maranhão;  19 134;62,0;38,0;50,1;49,9;100,3;;;
2107407;Olho d'Água das Cunhãs;  18 601;51,6;48,4;49,4;50,6;97,6;;;
2107456;Olinda Nova do Maranhão;  13 181;45,4;54,6;51,6;48,4;106,7;;;
2107605;Palmeirândia;  18 764;18,4;81,6;50,0;50,0;100,1;;;
2107902;Passagem Franca;  17 562;59,6;40,4;49,5;50,5;98,0;;;
2108009;Pastos Bons;  18 067;68,1;31,9;50,8;49,2;103,3;;;
2108058;Paulino Neves;  14 519;32,1;68,0;51,7;48,3;106,9;;;
2108405;Peri Mirim;  13 803;26,6;73,4;50,6;49,4;102,6;;;
2108801;Pirapemas;  17 381;64,1;35,9;49,9;50,1;99,4;;;
2108900;Poção de Pedras;  19 708;42,5;57,5;50,3;49,7;101,3;;;
2109205;Presidente Juscelino;  11 541;35,7;64,3;52,0;48,0;108,4;;;
2109270;Presidente Sarney;  17 165;25,0;75,0;51,8;48,2;107,5;;;
2109304;Presidente Vargas;  10 717;42,8;57,3;51,0;49,1;103,9;;;
2109403;Primeira Cruz;  13 954;30,7;69,3;53,1;46,9;113,2;;;
2110237;Santana do Maranhão;  11 661;15,8;84,2;51,7;48,3;107,0;;;
2110278;Santo Amaro do Maranhão;  13 820;26,3;73,7;52,9;47,1;112,4;;;
2110302;Santo Antônio dos Lopes;  14 288;40,1;59,9;50,3;49,7;101,3;;;
2110401;São Benedito do Rio Preto;  17 799;62,1;37,9;50,8;49,2;103,2;;;
2110856;São Francisco do Brejão;  10 261;47,1;52,9;51,3;48,7;105,5;;;
2110906;São Francisco do Maranhão;  12 146;33,8;66,2;50,7;49,4;102,6;;;
2111003;São João Batista;  19 920;26,8;73,2;50,9;49,1;103,5;;;
2111029;São João do Carú;  12 309;51,4;48,6;51,5;48,5;106,2;;;
2111052;São João do Paraíso;  10 814;48,8;51,2;53,4;46,6;114,7;;;
2111078;São João do Soter;  17 238;38,6;61,5;51,1;48,9;104,7;;;
2111532;São Pedro da Água Branca;  12 028;89,1;10,9;50,8;49,2;103,4;;;
2111607;São Raimundo das Mangabeiras;  17 474;71,7;28,3;50,8;49,2;103,4;;;
2111722;Satubinha;  11 990;30,3;69,7;51,5;48,5;106,0;;;
2111748;Senador Alexandre Costa;  10 256;60,1;39,9;49,9;50,1;99,8;;;
2111763;Senador La Rocque;  17 998;48,6;51,4;50,3;49,7;101,4;;;
2111789;Serrano do Maranhão;  10 940;38,6;61,4;53,5;46,5;115,0;;;
2111805;Sítio Novo;  17 002;30,2;69,8;52,6;47,4;110,9;;;
2111904;Sucupira do Norte;  10 444;47,3;52,7;51,1;48,9;104,5;;;
2112233;Trizidela do Vale;  18 953;85,3;14,7;48,2;51,8;93,2;;;
2112852;Vila Nova dos Martírios;  11 258;55,0;45,0;52,7;47,3;111,6;;;
;De 20.001 a 50.000 ; 2 016 981;54,2;45,8;50,4;49,6;101,6;;;
2100204;Alcântara;  21 851;29,3;70,7;51,5;48,5;106,3;;;
2100303;Aldeias Altas;  23 952;56,9;43,1;51,8;48,3;107,3;;;
2100436;Alto Alegre do Maranhão;  24 599;78,8;21,2;49,9;50,1;99,6;;;
2100477;Alto Alegre do Pindaré;  31 057;31,7;68,4;51,6;48,4;106,6;;;
2100600;Amarante do Maranhão;  37 932;39,6;60,5;52,2;47,9;109,0;;;
2100709;Anajatuba;  25 291;27,7;72,3;51,2;48,8;105,1;;;
2100907;Araioses;  42 505;28,3;71,7;51,8;48,2;107,4;;;
2100956;Arame;  31 702;39,6;60,4;52,0;48,0;108,3;;;
2101004;Arari;  28 488;61,4;38,6;50,3;49,8;101,0;;;
2101905;Bequimão;  20 344;32,5;67,5;50,9;49,1;103,5;;;
2102002;Bom Jardim;  39 049;42,0;58,0;50,8;49,2;103,4;;;
2102036;Bom Jesus das Selvas;  28 459;47,2;52,8;52,3;47,7;109,5;;;
2102101;Brejo;  33 359;37,0;63,0;50,6;49,4;102,5;;;
2102200;Buriti;  27 013;31,1;68,9;50,6;49,4;102,6;;;
2102309;Buriti Bravo;  22 899;74,3;25,7;49,5;50,5;97,9;;;
2102705;Cantanhede;  20 448;63,4;36,6;50,2;49,9;100,6;;;
2102804;Carolina;  23 959;67,8;32,2;51,3;48,7;105,3;;;
2102903;Carutapera;  22 006;73,7;26,3;51,5;48,5;106,3;;;
2103406;Coelho Neto;  46 750;82,8;17,2;49,2;50,8;96,9;;;
2103505;Colinas;  39 132;65,4;34,6;49,6;50,4;98,3;;;
2103703;Cururupu;  32 652;68,2;31,8;50,8;49,2;103,4;;;
2103802;Dom Pedro;  22 681;67,3;32,7;48,3;51,7;93,3;;;
2104057;Estreito;  35 835;71,9;28,1;53,1;46,9;113,1;;;
2104677;Governador Nunes Freire;  25 401;62,8;37,2;50,6;49,4;102,6;;;
2105005;Humberto de Campos;  26 189;40,1;59,9;52,3;47,8;109,4;;;
2105104;Icatu;  25 145;31,1;68,9;52,1;47,9;108,6;;;
2105427;Itinga do Maranhão;  24 863;71,0;29,1;50,6;49,4;102,6;;;
2105500;João Lisboa;  20 381;75,3;24,8;49,0;51,1;95,9;;;
2105708;Lago da Pedra;  46 083;65,2;34,8;49,8;50,2;99,3;;;
2106508;Matinha;  21 885;40,6;59,4;50,4;49,6;101,6;;;
2106607;Matões;  31 015;44,0;56,0;50,2;49,8;101,0;;;
2106706;Mirador;  20 452;45,8;54,2;51,1;48,9;104,6;;;
2106755;Miranda do Norte;  24 427;79,9;20,1;48,3;51,7;93,6;;;
2106904;Monção;  31 738;37,1;63,0;51,0;49,0;104,1;;;
2107704;Paraibano;  20 103;78,3;21,7;49,1;50,9;96,6;;;
2107803;Parnarama;  34 586;39,1;60,9;50,7;49,3;102,7;;;
2108108;Paulo Ramos;  20 079;53,9;46,1;50,4;49,6;101,8;;;
2108207;Pedreiras;  39 448;83,5;16,5;47,8;52,2;91,6;;;
2108256;Pedro do Rosário;  22 732;25,9;74,1;52,1;47,9;108,6;;;
2108306;Penalva;  34 267;48,4;51,6;50,8;49,2;103,2;;;
2108454;Peritoró;  21 201;36,6;63,4;49,9;50,2;99,4;;;
2108504;Pindaré-Mirim;  31 152;72,0;28,0;48,9;51,1;95,8;;;
2108702;Pio XII;  22 016;56,6;43,4;50,0;50,0;99,9;;;
2109007;Porto Franco;  21 530;78,3;21,7;50,4;49,6;101,6;;;
2109106;Presidente Dutra;  44 731;71,5;28,5;49,1;50,9;96,5;;;
2109452;Raposa;  26 327;63,3;36,7;49,8;50,2;99,4;;;
2109502;Riachão;  20 209;50,5;49,5;51,4;48,6;105,8;;;
2109601;Rosário;  39 576;58,8;41,3;49,7;50,3;98,7;;;
2109809;Santa Helena;  39 110;50,1;49,9;49,7;50,3;98,7;;;
2110039;Santa Luzia do Paruá;  22 644;55,6;44,4;50,2;49,8;101,0;;;
2110104;Santa Quitéria do Maranhão;  29 191;48,4;51,6;50,5;49,5;101,9;;;
2110203;Santa Rita;  32 366;46,1;53,9;50,4;49,6;101,8;;;
2110500;São Bento;  40 736;57,7;42,3;49,0;51,0;95,9;;;
2110609;São Bernardo;  26 476;44,6;55,4;50,5;49,6;101,8;;;
2110708;São Domingos do Maranhão;  33 607;51,5;48,5;50,3;49,7;101,2;;;
2111102;São João dos Patos;  24 928;82,5;17,5;49,0;51,0;96,0;;;
2111409;São Luís Gonzaga do Maranhão;  20 153;39,2;60,8;50,4;49,6;101,7;;;
2111508;São Mateus do Maranhão;  39 093;73,5;26,6;49,2;50,8;96,8;;;
2111706;São Vicente Ferrer;  20 863;26,0;74,0;50,7;49,3;102,9;;;
2112100;Timbiras;  27 997;62,4;37,6;50,3;49,7;101,3;;;
2112308;Tuntum;  39 183;45,8;54,3;51,0;49,0;104,2;;;
2112407;Turiaçu;  33 933;32,2;67,8;51,9;48,1;108,1;;;
2112456;Turilândia;  22 846;45,3;54,7;50,3;49,8;101,0;;;
2112605;Urbano Santos;  24 573;70,7;29,3;50,4;49,7;101,4;;;
2112704;Vargem Grande;  49 412;54,0;46,0;49,8;50,2;99,3;;;
2112803;Viana;  49 496;54,4;45,6;49,9;50,1;99,7;;;
2112902;Vitória do Mearim;  31 217;47,5;52,6;49,9;50,1;99,4;;;
2113009;Vitorino Freire;  31 658;51,1;48,9;49,7;50,3;98,6;;;
;De 50.001 a 100.000 ;  878 251;62,1;38,0;49,9;50,1;99,7;;;
2101400;Balsas;  83 528;87,1;12,9;49,8;50,2;99,1;;;
2101608;Barra do Corda;  82 830;62,4;37,7;50,3;49,7;101,2;;;
2101707;Barreirinhas;  54 930;40,2;59,9;51,2;48,8;105,0;;;
2102325;Buriticupu;  65 237;54,9;45,1;51,1;48,9;104,4;;;
2103208;Chapadinha;  73 350;72,1;27,9;49,4;50,6;97,7;;;
2103604;Coroatá;  61 725;69,8;30,2;49,7;50,3;98,7;;;
2104800;Grajaú;  62 093;59,7;40,4;51,1;49,0;104,3;;;
2105401;Itapecuru Mirim;  62 110;55,8;44,2;50,0;50,1;99,8;;;
2108603;Pinheiro;  78 162;59,5;40,5;48,7;51,3;95,0;;;
2109908;Santa Inês;  77 282;94,7;5,3;47,7;52,3;91,3;;;
2110005;Santa Luzia;  74 043;34,8;65,2;50,9;49,1;103,7;;;
2112506;Tutóia;  52 788;35,4;64,6;50,5;49,5;102,2;;;
2114007;Zé Doca;  50 173;61,5;38,5;49,6;50,4;98,5;;;
;De 100.001 a 500.000 ; 1 148 359;73,3;26,7;48,5;51,5;94,1;;;
2100055;Açailândia;  104 047;75,2;24,8;50,1;49,9;100,4;;;
2101202;Bacabal;  100 014;77,9;22,2;47,8;52,3;91,4;;;
2103000;Caxias;  155 129;76,4;23,6;48,4;51,6;93,8;;;
2103307;Codó;  118 038;68,7;31,3;48,6;51,4;94,7;;;
2105302;Imperatriz;  247 505;94,8;5,2;48,2;51,8;92,9;;;
2107506;Paço do Lumiar;  105 121;75,0;25,0;48,4;51,6;93,9;;;
2111201;São José de Ribamar;  163 045;23,1;76,9;48,3;51,7;93,3;;;
2112209;Timon;  155 460;86,9;13,1;48,6;51,4;94,6;;;
;Mais de 500.000 ; 1 014 837;94,5;5,6;46,8;53,2;88,0;;;
2111300;São Luís; 1 014 837;94,5;5,6;46,8;53,2;88,0;;;
;;;;;;;;;;
Fonte: IBGE, Censo Demográfico 2010. Resultados do Universo.;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
